review_id,helpful_votes,total_votes
R3SWA2T3CRNY76,56,57
R2P8HA2I3SWKQ,39,41
R11NXLMOCJO4AU,22,23
R2Y8BWPZJ59CS1,26,26
R1433IGRAKY6FQ,21,21
R28LD6BNGJCG0U,22,22
R2ET0OWVQ8JM0D,28,31
RS7IK0I64B9BT,18,20
R3BWHKD5FW2HGK,29,32
R3QDA6D2PQRIDL,21,23
R2R0UA3U7LMVF7,163,166
R3BEV3ZO1SVH1D,15,21
R3BQKRE46NHK71,185,200
R1I373SOBZFTKN,67,69
R2L7YTE6LJJTMU,48,48
R3DGC1FRS6W4PY,50,53
R2XTNOLZMLPGND,38,40
R20QYJL2LOPFFQ,24,36
R23JF9ZXHMCCOJ,50,66
RBYHQ2IJAYA6M,31,35
R10575WX4CLQ2N,18,21
RUWEVV1S35VN5,8462,8579
R1HGBWFFED4DNY,24,26
R4PRJVYAJU4QU,32,34
R1QRLOBPCN71FI,33,36
R1KA5L1QOK1NGK,0,20
R23UAIVIVQQXZE,17,22
RL8U80SUFLWKX,56,61
RWILS8LLFNI4L,22,24
R3OS8CYDXY9ME3,33,36
R10VP05SWP83YM,17,22
R1TEBB7AOUQ9XW,20,21
R1ZM80VUI1ZQ65,398,419
R2X7N8A4HVKKOB,23,25
R1Q3D0GE4YKIXS,24,32
R3KQJKOR6988OI,61,83
RBD6FI7QCKY7B,929,977
R1FTTCNTWP9U57,2,26
RUMBGMU04Z024,24,25
R2W5HXV1LG0XJQ,40,41
R2JO6NKG7SVE5D,42,48
RALH7IK4IA79L,356,371
R2C2BLPBPAP7CY,39,42
R3CQQWZ9C0MEKY,77,87
R3N0MZOBX3O4QQ,21,24
R1B1D9A6R6LAUR,20,21
R3M50VMUAO05R5,25,27
R3Q0TYFANMSOD2,129,141
R1RBA2CXFUR53L,17,25
R19FVD9406ZNTP,20,21
R2DBZ7KHU9EBTV,47,50
R3FBU3IQIQJEIU,27,32
R23MFCFV74R4P1,84,93
R6KU56CSSCQIV,28,32
R14BYDA1FTWTIN,29,34
R1CYUABV81QJ3B,146,164
R3DP81VNS2SC0P,44,49
R2S8VYQ8G96AJ8,0,25
R2EKGG4KSH1N7W,53,56
R1J2OAWCB5U8MV,29,116
R1PMLHO5T0IVVD,23,26
R27T18BNNWMAF,18,24
R2KLV3PS1S87GO,8,30
R12R6QMHKN9VIW,22,24
R2TXXIS0PECBU5,72,88
R3T0DTM1TYNTPT,19,25
R293WF2T3Q3XHS,25,26
RF2CA7RRVB64W,26,28
R1ZQJTNXZULHES,311,328
R21YPLVGTZX96I,65,69
R1MFDAULH868AD,6,33
R1YM7TBUVDAKOB,43,50
R29NF67BXPCSJN,27,32
R39XXAYVMR32I,1,45
R33AVNLTAJYXSM,22,23
R2YJI9GY17A3QW,18,21
RJVLEB6FWYM75,19,20
R3OS52BZ5Y2H4A,50,62
R2X9A6PSYJHJ9O,23,25
RLCK5UX9U8TL3,23,24
R3W16NYI1R4M95,3,30
R1F67XLL54N41Y,31,40
R18B3S3SBVBTON,197,211
R3GNOUMM90U1J1,36,48
R7F5F3LQ6GVS,24,28
REX4ZSBHB8G3L,45,48
R32OFFAV3WX3AY,38,40
R3CXBAYSZZPOSU,29,33
R2ESCYW4OAKQZ1,21,23
R3OCQVYHPJ058G,18,22
R3JY752CTZGUYH,27,29
RLG85IMNVPC6T,33,35
ROU8BF0L0UHB4,27,28
R22OSGKQWYOTBS,19,21
R1VZHINNT7HCR2,20,20
R1ZD7X8U7VFK9O,25,30
R32H6UVSGAOUFA,158,181
R1HRV2GI1FX62R,31,32
R2CF0KGZLXEFV8,24,29
R3I933FO86X16R,17,20
RB8H7GH8W6E3W,21,23
RYSBYRN9Y5O2U,26,34
R1N76HFCFBW6HU,47,55
R2QQRI6KKNE6QU,53,54
R37R8QRHSW3GM,24,26
RZO5WUZ6RH4S2,20,21
RFANBIIEB20NU,25,29
RLRS6D1K303S9,47,55
RY959JZNFOK2Z,37,37
R2F4QOT78E2YXT,99,104
R30OTREGO6D549,74,91
RPL4MIBHLZ5AC,49,53
R1P42MODDG9U63,17,24
REGLJPLH9FT9V,9,160
R2VWACOAY6VY,58,59
R271OL2KR9GLNP,35,37
R3V7EPPQSLUM4Y,37,37
RMIQZ83794MUY,1,37
RZ0LGT9N4TV2D,45,49
R3EX36GN3ULK3O,17,22
R2C156PWBHXEIG,20,30
RCSOF4I47PGII,2,21
RI8RS50QBU6FO,154,178
R1YWHF45CB5SJ4,12,33
R24J35KA9PWQU1,27,35
R3DQFJ09Y0G82X,30,30
R21821GFLZ9FNA,42,62
R3MK3NMFPS8I2W,6,29
R2N2C2JCI93VTD,17,22
R3TL1K6VXGD4BN,38,39
RTRPK4AB9IEB8,27,28
RBHXKY9XQ5Q06,21,22
R1XEXX40T3YS3I,604,610
R3FBD8VPZNYDJ6,48,50
R1ZM1K2H1UZ9WX,4,34
R3SEMO1KH3SSD0,37,46
R169MSY68HZS7E,0,29
RNDORLSY393JT,25,26
R3L20EHOBK2RKB,19,22
R2DRWMCOVGUM49,18,24
R2XLC9JBB0KLNT,28,31
R3BN9LMIVA6PNX,20,83
R1KEFAL4AAB06C,27,30
R37YLBLVBFS9V7,22,30
R240INM1ST39NK,24,30
RYLSUISM2NZQT,25,25
R1RADI5ZDXXYAY,55,55
R1X3ZRQHD0HQCO,20,20
R35NH68CR4UIV6,38,45
R3M8L94JDJEZQ5,29,34
R3BJE8GYQ1L2CN,32,34
R28GDCVE9Q21G1,19,22
R151ZLE4YPII51,27,31
R127AL3XBDQTFW,27,31
R2AMYLNV0DS5KN,242,244
RY48DBO8LWRSP,26,28
R136S60XCFGENQ,33,34
R2BHIJMT926WYN,91,92
R1RBDB2T6G4CMD,20,23
R1K3DEXBO56IBM,2,21
R16SQSCO2QDEBC,26,30
R2H10D7J0NK5SU,1,27
R1Z5TO5OLQLSZU,153,156
R27O2NESF0EUSD,25,28
R2TJKTIDV75CDD,23,23
R2D100J9U0PDD7,22,23
RGSA3YO1IT4Y0,22,22
R1IP2RX1DQ5GO7,23,25
R1GB2O1PNIXELR,21,29
R2AKIS394U8W55,69,86
R1HVJ6GVI17E56,24,25
R1NG3PM08HSK53,84,91
R1JVX80AS8LK4Y,22,23
RD30LS1L51R1K,201,206
R94VVLV6NCVA9,21,27
R2C1BDF1CADWI8,29,30
R2VZR7L79UQNNU,27,28
R2MBU3AXMS0ZUQ,15,32
R1PYC65C5X62I9,20,25
R1FY2WF73KBK0A,22,22
R22C3W4W4XBVAZ,28,30
R1X7XM4B2TZ065,120,131
R1X0DJYHXCQVR5,22,24
RN1I0OWKMR1X1,128,138
R5EKHJOOSGRQJ,3,21
R2F28A8MJQ6T02,29,35
R2QF4O0JLOJPDP,18,20
R38SVP0CXMD5XC,10,29
R2XTPNCON566PZ,5,29
R30OPGOZ7F7YHN,20,23
R1U9ZTXG7TQU50,83,91
R2G0XXZBGWCG7W,24,30
R1ML5O4LIA5HWZ,86,94
RUZ064F81UUT4,74,94
R2CQADUERRCONN,4,24
R2QGK02BVXJG33,14,20
R8EEHSTPYPNGS,35,35
RF5XQV3HJA0IH,56,65
RM9305QSN0IKZ,73,76
R1XCM0I73D0P1S,15,20
R2SR35PJL1XPAP,86,105
R3P0VG9LAUFJRS,24,26
RV59UBQ4INUFM,54,55
R14U5SFBJLJH33,21,23
RA6U9M6P847YZ,2,43
RI97CB88XK1V3,24,25
R2I2CZA19TZIVC,54,64
R17PI6S0KOP0Z4,57,75
RTKREB9Y9UMG8,32,33
R2E4MVONBXZWP2,32,32
RN13L54PZECUK,45,47
R3HRYM0VSBJ2SE,127,128
RSVTECAJWTSZQ,20,20
RMEQLFK0SMS8T,20,22
R3G8KA9FAD6096,49,56
R39ZNEHR59FFBL,86,86
R2R57KU8XF7562,35,39
R2FGTVT4T2OYVZ,22,25
R3JBKCVIRIN6GH,81,92
R256DVOWKKP54H,11,36
RYRH1313JY8G7,20,20
R1G4JYA809D0PR,20,22
RACTTEZXGBGM9,50,52
R2EX6O1NI0MCW0,22,22
R1XHL0UGM9NEGY,136,137
ROT1OORDIZ6AV,20,20
R1WA9SJ8Q265VI,23,24
RW7EJTSQX0B4Z,118,122
R2TFY6LDEKHAI9,49,50
R1UP5CKASM8MGZ,72,77
R2LMXBMUQC75WZ,22,24
RRCGRK2M7DALW,60,66
RNRX7UYHSGB1J,0,34
R3L5N4BFWFNL9L,46,62
R3SN57Q4XXK1EE,22,25
RC154L43P81GN,2,26
R3K28GDLFYZ9J7,24,29
R1SWDUTNW9Q6Z8,4,24
R25VNKEJSI0RCR,25,26
R2487DK9OW7HV0,55,56
R3P6KSJ2TJ2NUH,37,39
R19K0GOTPKTTLQ,82,94
R3ENA8JJ9HSD1Z,61,77
R3KV7I41K2K76Z,6,20
R2YNWAUB2QRCBB,139,144
R38134BWOIC4NR,48,51
RUGE74JCAOSUO,10,20
R37BOH0G6URG7E,27,30
R3HPSD7X3GYZ0D,30,31
R2HHJMCL2L7GZJ,20,24
R3M7CZOA4W71T7,71,85
R26K0ZJNP8Z3M2,20,22
R247U0STCI75L3,29,32
R1KTZFOEX70SS6,4,30
R3QLUN4XSGTDTL,29,31
R1ATMSP3W1XOQB,30,32
R3NNDVP9N9LHTQ,35,35
R192W48NANWT0M,33,35
R9IW7QWWJ404F,50,52
R1XTGCH7G4OCF0,19,20
R36LEJNRNQU8KH,39,41
R1IZ5VMWW9D307,20,21
ROOH2WH8L5ADO,36,38
R33RT8N3H805G4,155,168
R1EUOGC2KWF0TQ,32,39
R3FWH0B7FFEJHB,119,127
RH41EN88VB4W,5,27
R1OVO7M7SZKT5V,44,54
R1WAYODAVFZYSA,32,33
ROOY2JR07FYSI,665,691
RUWV2C2KDAYU9,30,40
R2RUNBVXY8LKGJ,118,119
R1CDQOT4SUR0WG,74,79
R2RA7TTQVBT7WJ,33,37
R22JSYOQYCGO1Z,20,24
R29F0EQKPLX930,25,29
RJQDJMKCZ5CIS,20,21
R2DZOME4ODABCH,30,79
R3V2UDDYXU8UTY,0,20
RGULBN976I8K8,23,34
R2AWUE7YCT0A5F,78,87
R133UTX4U5UQ1F,26,27
R36S5GOGBWDWZB,4,42
R3NULQS6RY96,27,29
RZB35ON4YB9WF,41,45
R3CLUN0BZOAF4S,77,77
R31PE70CDDQJ3T,43,45
RIR8I6NLR3QXK,26,29
R2LM2ZGS80NYXA,33,34
RF0FCSF5R4MMO,221,231
RVS4GH9FXO1BH,6,23
R1W30YC7F6TZGC,17,20
R3SO9TCU81FBIA,1,21
R35QPJ7WH8ZBR2,33,41
R250RQYDKH9SD3,56,60
R15JOSK0J7YFWZ,18,20
R3RC4RX2YPDSE7,25,25
R3F84CDMSPGIMO,23,25
R1IA075Z7XBBXJ,6,20
R1V7W35EQFP5M4,29,30
R1RNF7WCROQQAP,29,30
R3EPK9TJJNAR3Y,18,20
R2PNB7NWX0R509,22,22
RLID9KAUQAFS7,20,20
RUYMNCDE5LFTG,61,62
R2FD8WF8HLWVI,0,35
RPJT6X4SUJY8J,45,47
RIJUDIOZLKM41,42,46
RGKNNHJ16KJOS,44,46
R3SI2RF2HFLM0I,3,26
RSW0IVM7Q7ZM6,17,21
R16PP1UEWFXOLX,84,94
R29ZDH56JOB2FM,29,32
R3I9YTSFBEXMZF,26,46
RWNVBBYPPEN3I,40,43
R368HEQMHQUOLX,180,194
R31AYC78NPOAWY,37,44
R3TBHUCW02IAKR,11,22
R4QJMG80AS5AG,65,77
R1I3A19LFKTFVR,61,68
REFPN9RASA1YR,1,58
R1KY023W0XEI5S,3,23
R1Y5IQK31G44KY,81,85
R2W5ZW1ZI0H1A2,33,39
R3BRF2DXCT3WE0,44,44
R3EW958Z24GPHV,20,20
R3E1QGOOAZL91O,25,30
R22X4ANXTTWEM2,22,26
RMU68I2DIWYES,25,26
R1EVGIC679RM4M,22,22
RMUAWOQ6P34X2,22,24
RTRA3TEZAT4AW,0,39
R29NIZM2PLGCIB,25,28
R3PE0DPXCACRWC,34,49
R2ZLZG02R0T6S5,37,47
RH1IYMO9DR3ZD,22,23
R9Y3LTEHY6UT6,48,58
R1QJZH4SLZWY42,3,22
R1P0BM7U35EA74,45,51
R1K6YMEX8GMYS3,25,27
R36TALG6XH70WB,34,34
R2JW959NRPQSU3,30,30
R22ZQXISONJYPF,18,22
RXARCVP8P9N0P,14,20
R2HS3PIH33MBTM,22,27
R2I9BJXRB1N7VI,19,20
R2NWWFPAT466Z3,2,44
R4HC7JUT974K6,29,30
R3N8UX2RG0XRKW,100,106
R2ZBEA9QUOUSSY,65,84
R179E7RMZZ48MO,19,20
R11GVSKBBIHI7S,80,108
R33TEHO3S2E3BT,22,22
R3RC1ETU4Z824G,43,45
R1KSVYI5364XD4,46,57
R2HIN6OOZBJ4GC,62,64
R2FPM0JKK00K4A,17,27
R2XZPPS1L5FI3E,35,42
R2ZLZ8MEQ7L3X2,33,43
R1TIT49ISMB5MX,21,22
R12BCNQA31GMZP,28,36
R3O3QLGEI89ICC,21,21
R1VCK2VLOXGUJV,56,57
R1GJBIXWCL8IH9,59,63
R15CCUH6UCPMJL,84,88
R2U1S7VG4U97RD,25,26
R1UEJXPAUH2YO2,3,67
R11434TCNUDNVW,40,41
R2V7MI1VB47MDN,21,23
R5UWDZOC56FRH,305,316
R21X6SI06CEBTE,56,62
RXYYNOOT2CTM,20,22
R17VKTBYFTVKDX,24,25
R36EKGKACLPJBU,0,32
R1TRU0HHV01STE,1,21
R1U45MYJP7BPDO,42,49
R20M2T6BN5PBAA,9,20
R2L58J4TENSMD4,26,28
R1PNLY07WQVHML,360,364
R377N6NXMPRE6K,27,31
RNVPM66EDCNL4,21,22
R1XU3X0P9Y1LSR,25,26
R301ZHLTKJENVH,36,40
R1BJVHY3N3Y9TB,25,26
R3QZ0WORCCQ19W,25,28
R12CT92689103N,39,40
R1145UVH3ZA6LJ,27,30
R2J5NGY95RAA1V,19,55
R308P9KUSD25IK,172,178
R2P05EHHTVZUJK,1,32
RNHZFQO9VCK83,19,26
R1F63J4E654P8T,5,78
R11B92J7ZJ97UF,230,248
R24LYZP2QIYW4Y,13,39
R266QKRI9CX2PE,21,21
R3E331L7PKIZ3A,14,22
R2J53UIQAH2LT6,19,20
R2NZJY1LHOTM4C,18,20
R1SUPN292TNKEW,38,41
R3QLJIM5BQNMTS,2,27
R14HSQ4NR3OPWC,19,20
R2IRQ6F8L4NNU4,235,248
RDD1PT9Z42BRU,32,37
R3GYM0VE9LJR61,89,104
REG1NN1LNOWJC,37,39
R116GJOKK2U3U7,31,33
R20P7PJ8OZACBV,3,20
R22ZEUKQ82KG5M,20,22
R14T47956MRVIU,1091,1158
R17DGBQ2YR6KR,18,20
RZXMTVWCKV6YC,20,22
R3N2VL6V3H7WTA,27,28
R37ZOU6L6MUTOW,11,20
R1IND09JS013VK,54,56
RGFLS9JO18YGR,14,24
RIO9IJ92D6PBS,62,68
R2HXJXX65RP6S,63,67
R1MMRYLPDQUVPN,24,26
RG29WUPFXXK0W,76,82
R24O1ANNNCFJVZ,26,31
R19UQ3HL8E8ZQ4,25,26
R2AA88IJRXYXY0,24,28
R28WO329MQFKCQ,49,52
R375J4NRFX44O5,17,21
R28PRT4WD71Y44,42,44
R19AKDG898SZYJ,21,23
RQNOW9Z7EMTOZ,49,49
R2RTK0NF4LWZWB,0,21
R1UJIVOAWKMOZE,20,24
R29QSLF5YKI8L,74,81
R3LPFEKRODE5R,16,24
R37CH1QLK47SRM,37,45
R23DBUMZ4DGTWY,23,25
R2JCJCVQ2JXNZ6,18,20
R30R1ZOCFQFEU,24,25
RV2GSZWXLXZIV,30,38
R1FI6GYS5V0PQT,56,62
R210JBYYFCACCU,4,26
RWPYULKIVI2MN,61,76
RNGU6K2I1CPED,3,24
RN8VRCJIVLQ3P,134,143
R1RKBNI5HGUF3T,24,26
R3UGNXA0QH2C62,1,26
R3JWJVZEOJMBYS,19,20
R3IYWUVFZSEYBW,79,83
R28488N3A3WI4Z,20,24
R31QG2R83P4GN9,23,26
RWH2BGI5DECF6,22,22
R1Y6AC9AATFH88,21,24
R8K1D1I4ONDRW,25,27
R1JWJXOY1WILXP,17,20
R1AK1FQ1PAMQNN,44,57
R3HU0IBX7WP1EP,18,21
R17MV8XXV6OOJO,25,33
R392HKQGF7N1I1,30,36
R2Y48CHDVJGOOI,37,40
RUG3FXAFS8ENZ,38,41
R30WEOHXAE5OTU,72,76
R1O0JJYGL0HFZC,42,54
R3UJRNWRU3LDUN,12,31
R3DFUO26AP8SD1,32,33
RL02CZQN5FFIP,20,22
R1GGOQKW4KLK01,21,24
R3148EA1UXH5Y,183,197
RP46EO9HKTAI4,27,27
R19VXM6AOK57U3,19,25
R2B6J0SJY8LLJY,38,49
R1Y17S2EYFQYQ9,35,35
R131CY0SF8X3G5,11,20
R3NX0SJQ2NH2PH,20,21
R16NP2751YIN91,173,184
RLP62IH49OJX3,21,25
R388F04ZJMT7L7,19,22
RMW31C62YNQF7,20,21
R12FCCEH3F1PCU,25,26
R3312MFE90U3WC,33,37
R3GNFS24NIELGE,3,46
R1FZ4L1JX800AR,54,57
R3HANVML073KTX,24,31
RUH5A01MEP2WB,17,22
RCZBFUKNNKUMD,21,26
R3AVJXPV4DG7LW,33,37
R36NOR6BDLPZYA,26,29
R2JU0U91JO490F,38,53
R1D0CI5ANT4QHN,29,40
R1I2DZZYR1KLLT,21,25
R1Y1X259O66VIK,33,35
R13CJ1X9Z1WPL2,21,23
R3QXGG59NJNARA,29,31
R2QDQ450FTYODW,22,23
R3V79S12AASC4A,30,31
R2D4XU7FRWZ8WH,4,128
R3N9D5KWABGH30,27,32
R14PI671I5U3X,27,27
RYPI3C8FPQ9EQ,19,21
R6FA2T24IN7G8,22,22
R1B5KSKWN9FZU3,0,27
R1JL6G7CGND5IY,77,86
R1PTA60HVMK4NW,20,21
R26ZX408MMZLXH,7,20
R15JWK8TSVW1W,6,39
R4A6TBPVELLHJ,197,202
R6AR27BMKRJLF,39,43
R3M5ZEVANZRZEV,58,62
R3PD8YD36LNL2N,34,44
R3E5R9YY0X6PPP,42,56
R3VUDN0RZU9SAK,39,41
R3JXAYG65PQBZ4,20,20
RE3CSHHCX0IC8,23,27
R26SVANDQRSWFP,28,29
R1GBTB72STIKB3,6,22
R1X7SHUUXPF7Z5,39,39
R30ZM1DX279TQR,27,38
R2A87SU9DBU1SJ,75,85
RODIZBPTFZHRH,28,30
R2EC4XN3I9AIYA,2,117
R16IY4SY7Q9E46,57,59
R3L9ZC6PS341VR,28,32
R2DCPQ0F8WV8U,31,33
R3R5HE2LAE2MQN,21,22
RTUQYQULHPTZV,232,240
RU8XISD6NUVGK,18,20
RSD9C6AJ5VADN,19,22
R3JRBWERMDDV1K,81,87
R2LPQ663SU7RKX,24,27
R1FS9XXSFQG27A,27,30
R1G2LG8CTYSZWT,20,20
RPNDORGVTE1WE,0,26
R1Q6MOW802BYG3,17,20
R14V19PJO8IDY4,42,45
R10NJSK1PD7KPT,14,21
R1CT8MJTGV75YE,41,42
R3D859UGLIHBO3,25,33
R1228HBNAOFKMU,19,128
R3W00MCQDMFJKZ,123,128
R38RUG1COPUCQV,13,23
R1MC4CCKDXYFAQ,41,43
R12URSXUI4CTKI,26,29
R16X8A25DLL12N,55,58
R2LS32ORRIIU3A,50,197
R3P1V94XR4JHSM,28,30
R1464KNNV11K21,21,28
R3TF9IK47FOGVC,26,26
RLSWM6LKOP498,12,26
R3RP5RWYST3QZ4,36,37
RVNRUX1OYQEUB,10,20
R3OOFER9KWJR0Q,7,77
R20OS7M51B18PS,36,36
R2WWOYS26OQE7S,2172,2226
R3QVBTYCAMJ7ZW,20,20
R1ECRDSSO5ETCL,10,41
RQ629RRS3P7GF,25,28
R16ABE9MC7Z3KC,30,35
R1YEWEUXD8YV8N,131,143
RU6C708YMWQK6,29,30
R1FDZ3JMLLM3YN,39,48
RO8I62HKRME30,78,80
R1T1XDKRM973D8,19,23
R3K4XI0Y73I4VF,69,80
R1S4VTJSJ7A3E8,3,21
R3S1NVK9GHKO84,348,356
R5MDRAWTVO5K6,20,22
RM32ANVORU8BE,19,21
R2PUMHF3L5MU0S,33,34
R2OIA7K6QYBH5C,21,23
R3PD78ALJSY6CT,64,69
ROVGH581FWB3V,15,28
RK492CAY88ZLK,31,34
R159LY83LKW39G,34,45
R31EFY7BQLQXFI,21,24
RQW6DV6TZR0T0,25,28
R1S0TI5CXOZMFT,27,31
R2ZME4849LZX6J,463,473
R18RAI0IYNBL7X,62,74
R3ABDJKN53ZNQP,39,46
R35FOWFC2HQW3I,21,24
R3FYY4U8I6LRZU,16,20
R1AR3Q2SADHKVM,75,82
R2G3N5E8IF2618,49,53
R26H4ZYITV10HJ,46,49
R2JGX3TW55FO0K,25,25
R325HGKS1SF2R4,33,33
R1GAYG8UT7SIPK,0,23
R1K4MXNWECY4U1,0,22
RHWJNP8L26GO5,24,27
R1R8ENGN80BV6J,32,38
R1KTEK7RSUKWKD,42,46
RYLHEIEU2D0EY,27,32
RNPSFVBFO1MY7,27,32
R14S82T5N1GVZ0,2,21
R1P714S1IU6RQV,24,25
R3IX6CC5ARY5AK,22,23
R1II23W6YOYC18,21,22
R1CT6RHGJY02VJ,53,72
R1OS66T2R73JFA,14,20
R70LNHUZMQP1M,17,21
R2NX07OZEY3QJF,20,20
R24G3B0KZSWVD7,97,108
R3LE71069CEFDM,14,21
R3DH9X6UR3KNPX,32,38
ROYTBUTU9L5PB,20,31
R2R4MI84SHXE7C,52,70
RTJSY2YCHU9P8,231,240
R15PENUZLP8MPC,83,105
RVQA1LS0NHP1D,40,43
R2NLU6RNMGI05L,19,23
R3BDEZ0L3R937L,50,54
R37Z0IV3S2QDVC,37,40
RMW1NJQB6855A,31,31
R6SQSKHCVKNC,135,141
R2FUJSN7K0WMPV,163,171
R3NH9AVT0UJ3K4,37,37
R1727IW0OUHYHH,44,83
R2NWPYUW2Z3OCP,16,21
R23NK270P9F8HR,31,39
R2QURCF7KB3O01,45,61
R3ROJJRKVMKR6D,64,70
R3ULMX423C1P1Y,31,34
R1SF9VKSJEGU6N,6,24
R2W57GKW7J7BAM,21,21
R33XYR10LKSJGW,54,62
RGQE99RZX1FL5,21,21
R2UAAPRGL7ZWKV,26,27
R1E1JXZ4I5G6LK,91,99
RIX7Z365SND2D,18,62
RU6LN1661YF04,25,72
R2JG2MHDGJAPF4,21,25
R1VMYJKTEZY65U,20,20
R3BI6854LAGRYM,17,20
RO3FCOAA3SXVX,23,23
R1I3FXZC3CR97K,21,22
RMQWZ8984G9QP,13,31
RE4PCV8LFAX9J,407,431
R2NVXD3ODRE7RV,138,140
R1XJUU60DRVMMU,43,45
RT2Y1ID2AQGAO,19,20
R1JSN4KP6QVMRD,32,39
R3KWYV7UEZYMGX,49,49
R3GNGDLZ0Q5C46,30,33
RDFKVF350S9DZ,78,86
RH5J3ONTODXK0,40,43
R3CD536L72LN4E,66,71
R382FLHC5AGTAP,22,25
R3BE31FNAI9BT1,26,29
RIPIQ6UDDAMI3,0,27
R38MEFPE6OYD6M,32,43
R3KL2C8RFQ93RY,79,83
RPNKTTS676OSD,111,130
R12NF6IAF2ELUK,20,24
R3GXJJH9EXH1FH,21,24
R3DNAPK8IA4PHU,29,29
RVGVVLLP39LNZ,34,37
R101Y8GR5NCPW2,262,276
R3NK2485AR2LFE,37,37
RLH0EQF0VEIKZ,53,63
RFPZUFKQ49ZSS,30,33
R3PE3SHHQLLA36,22,28
R3PON8PR5XVYGQ,38,41
R1SWCI2K9PDMD8,13,24
R3EFQD2IMMNCT4,23,24
R2MQKJXLLXW9SI,58,82
R1D2RNM6JLZH73,18,22
R32KNO8CDHXHDX,58,66
R2XCFRFW4CKQY6,19,22
R11RGVAYA6KOQU,26,30
R24GF0DRYGJBLA,70,71
RNLSAR7GPWAIQ,49,50
RXG432G0DOTSF,34,37
R22JZOGJDYSWUE,18,20
R118NU9964R0SR,24,29
REREDS80036FV,24,26
R24K497DBVQ67V,30,31
R21MEPUJ95CR5Y,36,37
R1R82CD1CBL51Q,30,34
R1HJGX9RINGAH1,10,28
R26BNSG8PL0N4E,52,54
R1LD717CE14RH2,3,24
R177ZN3023Y9QI,29,36
RETNCGDDVNS8Q,45,47
R33KJ4JGKERO9,20,20
R3CQWW7CNW6FNN,26,26
R3D5SSMQ4F4XWE,18,22
R63EC995QUQL,17,22
RX5MPYYBPLAUK,123,127
R3N3X0BSNTTVZ,27,33
RII1EWSFWN85Y,22,22
R281IBCI50RJ03,36,38
R2YB0V78O31VHT,74,78
R2X716HLYDMAJS,12,22
R3L5EKLAGAZ76T,18,20
R3NPLY86P1BEWM,48,49
R2VWOYVBC4V1CY,4215,4264
RCSZNU9QGONQ6,23,26
R17A3V9HDIWV1K,5,59
R13V1AI75KAPGO,1,42
R1R2VNABUGLU1I,26,35
R372LAX2W394KQ,27,27
R1CWVP7FEA51BH,34,52
R3IQKCXRB8PZNM,13,20
RYFRUS6Q68JKO,20,22
RU2OM02GHMYD3,17,50
R2H67012OKKN5V,239,254
R1TQ8O2ZAV8T05,20,20
R2QRS7RAL3WN0P,22,27
R39V5RJ3U8KDRA,24,25
R363X1W5JRRBFY,11,20
R2O3WOGNJIYFLC,10,39
R33U2L8948WT7Y,14,21
R1LE0CYMSE87DZ,48,49
R1X8PNIVEVCTTG,88,91
R1XHL595HHS7ND,24,27
R33L4A5HIM29OV,81,84
RL7LWPZOAERT,21,24
R16PNXZ8NNCFFZ,31,35
R1V0OT4W9U3GLL,23,23
R2BUJB8DZI4SEN,35,39
R20RAQTGNZ3H3I,21,25
R30O58NDEPVMG0,16,22
R230RZWICR4K25,19,25
R111EN2SQOP9LG,55,71
R33X3OV8FW1950,27,35
R3BTUXPI295EOX,20,24
RTA0A5S03F1HJ,32,37
R22OC6PQX7VMMU,29,30
R1W9MDFVYMASQU,63,74
R2R7L1Z0TDJ79Q,0,27
R1PLK7ZTH1DZ3D,15,23
R1OYDU7IWAAXAW,25,27
R23KO4GZPX2JP0,23,27
R1JEBDY8J5GUJC,48,50
R1BUVJSWRZC9U,75,81
R1SU7AHTTEZUJG,2,22
R3KNDV612KYJ5E,37,45
R3JD3UMNMMR6TM,19,20
R1MG3LPNAN2P22,41,46
R1MWJOATNNFSBR,26,27
R37ISVA3NEGHQ6,54,59
R3P6HYCDPVY23N,14,24
R3K53OFIQ1C1Z,118,126
R2YQIC15WOVRRX,25,28
RZ803CCHHUAPA,16,21
R1SB3DW49K6FZV,19,22
RRQX5I68FDEIM,115,133
R225LQIHM9DN3F,55,62
R2LVP8UL5PUPE6,105,107
R1L3SX3I3VHTND,20,22
R2H75OFO6QZCL1,20,26
R39O99C87ISQ1O,20,24
R1UMVR5EEC85LJ,30,33
R2EO0LJKEIDZ4R,52,56
R3UO6QRY1E9I79,50,66
R2W70E6BTPOV56,48,65
R1JYTB8HRJN2JE,21,23
R2MCVYUBMVIE4C,123,144
R2ONA61INLJ7FC,12,21
R29B2ETV0NGFHZ,56,61
R216XZB8HUX320,44,46
R1T1XWXNR5MOMC,278,310
R3BOJ4GO7L5LL5,32,39
R2CFVFD7DJPLIZ,24,28
R2DQJGI0GAV2A1,80,82
R7QRG970HOGQ0,20,22
R3QHOZEF66EKW3,27,32
R2H5RE3WFWK6EK,131,143
R2FVFLF2YAURYF,41,44
R39UH0981M446D,17,20
R2WGBUBEOGHKOD,24,30
R2G2OINON6Y98P,23,23
RYCHZ3T1OWBKP,90,98
RWYL9171XYAP8,22,29
R1M64DY3YL5PK4,19,20
R14BZ1CGOTUNE7,93,97
RALQA2U5ADD7L,34,39
R3VYS148O0VTN4,17,23
R3AU7UXF1CX9DU,72,77
REY8J4DNUQ1VK,87,96
R2I2GQV6O2PXXX,25,31
