review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase, Percent 
R2E8E3TKMHLYKK,5,27,28,N,Y, 0.96 
R1FKWG8CFNO0IB,4,20,23,N,Y, 0.87 
R1LLQCRGC11WOU,5,39,40,N,Y, 0.98 
R3JV77MLWC23S4,3,41,49,N,Y, 0.84 
RGB1MNT0XF1VR,4,18,21,N,Y, 0.86 
R2G8YFQ53TNAXJ,5,60,67,N,N, 0.90 
R558CSPMRL4OC,3,35,39,N,N, 0.90 
R2JSV8J9N662J6,1,11,113,N,Y, 0.10 
R3AX8AXO2UY5J,2,41,51,N,Y, 0.80 
R18J98DM7O7JE1,5,84,96,N,N, 0.88 
R3D1DL3HOXWN7S,5,53,57,N,Y, 0.93 
R1M8H9VL6MG779,1,10,22,N,N, 0.45 
R3P2UKFS26U3MX,1,16,28,N,N, 0.57 
R34COB5O9B97AH,5,67,69,N,Y, 0.97 
R14LHK94TMSUJ1,2,26,27,N,Y, 0.96 
R352X1LRNCV8RN,3,41,47,N,Y, 0.87 
R1CKEJTOHGYVDL,3,19,20,N,N, 0.95 
R4ULEFNQBVHFV,3,4,32,N,N, 0.13 
R2WDUL6C47LNXT,5,26,26,N,N, 1.00 
R18N3VQXNRYJNK,1,23,27,N,Y, 0.85 
R14GPWHJ1A8FL8,3,71,84,N,N, 0.85 
R1Z51U1QIQ9IHV,5,82,86,N,Y, 0.95 
R2E61G3EEHOYGZ,1,29,43,N,Y, 0.67 
R3AM11UKPO7HG4,1,23,29,N,Y, 0.79 
R341M01F0BHTD1,1,18,24,N,N, 0.75 
R13BM8DHK639TW,4,43,46,N,Y, 0.93 
RC3JW3T1FRYVO,1,0,37,N,Y, -   
R1HIM4V68J9YWO,1,25,32,N,Y, 0.78 
R2W3TWKDMYAFFM,3,24,26,Y,N, 0.92 
R3L2TDN7RQMDJ1,1,23,23,N,Y, 1.00 
R306J01B4ABCAH,1,19,25,N,N, 0.76 
R1UPSLIQIL2D15,2,34,42,N,N, 0.81 
R3VLGTMKG2AKVE,5,26,29,N,Y, 0.90 
RFV50KJ4ETD0F,3,320,341,N,N, 0.94 
R3RRCMTBL2HNEU,1,83,99,N,Y, 0.84 
R276S34WWWVDW,3,30,31,N,Y, 0.97 
R2ML1OX2B2674K,1,21,27,N,N, 0.78 
R3JZPB57P69L94,5,27,29,N,Y, 0.93 
R1RJL34NV8O5HD,5,37,39,N,Y, 0.95 
R212NPYUY4HT2D,5,46,51,N,Y, 0.90 
R2CORR6YJDGX4O,5,21,31,N,Y, 0.68 
R29O2SK7ZXJ35Z,3,29,32,N,Y, 0.91 
R28A599HV72BAQ,5,19,22,N,Y, 0.86 
R2QD5NRWRGB793,1,26,42,N,Y, 0.62 
RN8JDHW791YPL,5,23,25,N,Y, 0.92 
R30JDXW3DCH234,1,2,29,N,N, 0.07 
R39PYIWI76U0TR,2,30,35,N,Y, 0.86 
R6SA7WZ9T94EK,1,0,47,N,Y, -   
R1R5XKP07G2L51,5,189,234,N,Y, 0.81 
R2TX59B9L8XTN5,1,36,45,N,Y, 0.80 
R2X9YVP35ZNGT9,1,16,30,N,N, 0.53 
RFMLZZ03A98PL,5,28,30,N,N, 0.93 
RL2DV90YONSLH,2,19,20,N,Y, 0.95 
R3IRXFMFPBD83A,5,40,43,N,Y, 0.93 
RF2HPLVYACQYM,5,52,57,N,Y, 0.91 
R5BIVWE4L4UZM,1,122,171,N,N, 0.71 
R2R4KYEYPLLF4Y,3,77,87,N,Y, 0.89 
RFBPK81JPDIXS,3,46,47,Y,N, 0.98 
R2QRZN8LFQRPNY,1,19,20,N,N, 0.95 
RK76YIK72XDHI,2,20,25,N,Y, 0.80 
RAOTB4OT58LFQ,2,2,46,N,Y, 0.04 
R3CX28KENKG4WN,5,29,29,N,Y, 1.00 
R1GJ4EEZIYWXD8,1,17,21,N,Y, 0.81 
R1W4IV2T5Y3OJM,1,16,21,N,Y, 0.76 
R3GB5A0RBC9YLV,5,28,28,N,Y, 1.00 
R36RXP4N43WTSH,1,30,33,N,N, 0.91 
R1GUSGCD6B8C9C,5,20,24,Y,N, 0.83 
R3VKRWGKOU3647,3,10,20,N,Y, 0.50 
R3GR80F9I3SDI8,1,0,26,N,N, -   
R2YQ1N98IFKATV,2,267,280,N,N, 0.95 
R298DZHDOBF71V,4,34,37,N,Y, 0.92 
R3BDEQ5N5DDQ2U,1,35,40,N,Y, 0.88 
RMK5GUK0EVGSH,4,31,31,N,N, 1.00 
R3NPUISLJ5BGJU,4,26,27,Y,N, 0.96 
RCLJHAD46IPJD,5,109,123,N,N, 0.89 
RVOT97UD5DTUW,5,35,37,N,Y, 0.95 
R5O59IX7R31CA,2,46,53,N,N, 0.87 
R38YQE7HH33C9K,5,26,27,N,N, 0.96 
R183FJPSE2HCKD,5,55,60,N,N, 0.92 
R1OHY57R23ZY9U,5,16,24,N,Y, 0.67 
R20YKE84EC20DE,1,26,34,N,Y, 0.76 
R7GBVZ34UMSZZ,5,30,35,N,Y, 0.86 
R2HLX6XMTI7RNE,4,17,20,N,Y, 0.85 
R2PWXHOWWTK7QI,4,152,157,N,N, 0.97 
R1K87KX5UA0517,4,21,21,N,Y, 1.00 
R3VM734GD3FY30,5,52,54,N,N, 0.96 
R1O23A37KN0ZHA,1,36,41,N,N, 0.88 
R1QX8KASRWSTL7,1,19,24,N,Y, 0.79 
R3FEN5IB13SMKD,5,20,20,N,N, 1.00 
R2VMTJ82P7ZVQ2,1,29,31,Y,N, 0.94 
RTCFCNGPB25KL,3,22,26,N,N, 0.85 
R2VTU3KC7AS7AD,3,1,22,N,Y, 0.05 
RQ92TYIEJ2372,4,16,22,N,N, 0.73 
RV06YY4C71CDZ,5,50,61,N,N, 0.82 
R31KHK0RI2FP1Q,1,17,22,N,Y, 0.77 
R1GXJ7MP157QYG,2,39,48,N,Y, 0.81 
R1O55QO9CJHH23,5,51,53,N,N, 0.96 
R2RS7Q5QDOOP7A,4,44,58,N,N, 0.76 
R125QYQF8OKY9,1,33,61,N,N, 0.54 
R35YPXHB1EFYDI,5,38,40,N,N, 0.95 
RP27NQEPUXJ7S,1,30,30,N,N, 1.00 
R370ALUG3NHW7U,1,16,21,N,N, 0.76 
RLEF4N9EQO0GX,1,26,26,N,Y, 1.00 
R37462QT9FMO0E,5,20,20,N,Y, 1.00 
R2G0DKU0H62XGF,1,18,31,N,Y, 0.58 
R1FLAYXENEF7TE,5,30,32,N,Y, 0.94 
R1WSDXHHBAEII,4,30,31,N,N, 0.97 
R2L0QLZCKN028F,1,16,26,N,N, 0.62 
RURX16CNW1DY0,4,22,24,N,Y, 0.92 
R1YFYQSRDIB8UU,4,28,28,N,Y, 1.00 
R2NMCP3QBWTNPH,5,15,20,N,N, 0.75 
R2QP2MRBDNNYV9,3,19,20,N,Y, 0.95 
R6PFPE6V4LFWA,5,25,29,N,Y, 0.86 
R6LTCHCZ2RBK8,3,35,37,N,Y, 0.95 
R16SOTBDSXXJHD,4,298,316,N,N, 0.94 
R18WQ67G87TER4,5,25,25,N,N, 1.00 
R1NY0YR4H3ZEJW,5,41,51,N,Y, 0.80 
R2BM03HF4UVOL3,4,24,29,N,N, 0.83 
R1I7HF8MA7A6MM,3,22,23,N,Y, 0.96 
RBIW0SGCDBRZY,1,17,21,N,Y, 0.81 
R1032EH2VRWKHD,4,29,33,N,Y, 0.88 
R2VGMB092DYBVC,1,28,29,N,Y, 0.97 
RO63510PMVQHN,3,21,21,N,Y, 1.00 
R37XAYMWQMBX05,5,40,43,N,Y, 0.93 
R73X4Z1JVXED8,5,108,111,N,Y, 0.97 
R2AU83QIEXBMWY,1,0,20,N,N, -   
R2LRSENUUE8CYK,2,13,24,N,N, 0.54 
R1F8DDKOFW7CXM,1,32,36,N,N, 0.89 
R2KLDJ19JASPKC,3,89,98,N,N, 0.91 
R3JUQVJC1SL2GR,2,1,48,N,N, 0.02 
R2JFX6UFP5K3C5,1,10,21,N,N, 0.48 
R3J7V5X02Y9QFF,1,80,87,N,Y, 0.92 
R3A7M9X267DA4W,1,17,22,N,Y, 0.77 
R2NBJ22469TD2,5,131,144,N,N, 0.91 
R1FG42VVT4QWJK,1,0,23,N,Y, -   
R2U41G6TT2V14E,1,8,22,N,Y, 0.36 
R1VXS32TCP1SN1,4,39,40,N,Y, 0.98 
R33EZIVLGD7WDR,4,59,64,N,Y, 0.92 
R8FMT792WXPVL,5,18,20,N,N, 0.90 
R3R8MDPGEXB0MY,3,20,21,N,Y, 0.95 
R3O7WYIYHINMRY,4,24,24,N,Y, 1.00 
R2TACLJLRU20K5,5,30,33,N,Y, 0.91 
RWETH73C902EX,5,52,54,N,Y, 0.96 
R22KA7PMU2NCWQ,5,22,25,N,Y, 0.88 
R3Q9ZUCU9WB0AS,5,26,28,N,Y, 0.93 
R3QWD4827DEW7F,5,15,20,N,N, 0.75 
R11D7J5ZZVQQ41,5,28,31,N,N, 0.90 
R3LVGN13SD4WVI,4,24,28,N,Y, 0.86 
RA3G9BTLLP7ZX,5,39,41,N,Y, 0.95 
R2L43AU2CCXV1D,1,2,37,N,N, 0.05 
RAO6XT32XHC2E,5,69,73,N,N, 0.95 
R3NCTD8RBDWW3G,5,22,27,N,Y, 0.81 
R1X0YQ0T6BRQC5,1,38,45,N,Y, 0.84 
R7Q1VP7IEXLBU,5,24,26,N,Y, 0.92 
R2SF2M7JYL8D9Z,2,7,21,N,N, 0.33 
R30YG3MOYCWM12,1,7,25,N,Y, 0.28 
R26W9ZJ4FGTEH9,5,45,45,N,Y, 1.00 
R1OAIWBU40UYIS,4,57,62,N,Y, 0.92 
RNPCGQOYQ5OTC,5,24,24,Y,N, 1.00 
R1919YRU2R2DTQ,1,31,34,N,Y, 0.91 
R2JYBP78DGR9D1,3,28,30,N,Y, 0.93 
R2EWIN3P9Z7MDW,5,23,25,N,Y, 0.92 
R2O2LB4E1OTOFU,5,23,24,N,Y, 0.96 
R3QLZNRM8EZH25,5,262,320,N,N, 0.82 
R2NZ0DR2DW1PYF,4,22,26,N,Y, 0.85 
R38GTKGU7OJ80B,5,42,45,N,N, 0.93 
R1CSGRZGH2NRJ4,5,35,39,N,N, 0.90 
R2LV0FM4UQFQKC,5,52,56,N,Y, 0.93 
R3MSTI425DE8OY,5,26,27,N,N, 0.96 
R1YQY3W927FE8C,3,54,57,N,Y, 0.95 
R38061QNBDY4Q1,5,36,36,N,Y, 1.00 
RQPILDNS0JDHW,5,82,91,N,N, 0.90 
RBITX2NZWP5WA,5,37,53,N,N, 0.70 
R27WHHE4ASECEZ,1,36,36,N,Y, 1.00 
RSRJ98VKP938C,5,80,84,N,Y, 0.95 
R2SYPWN4T1BQA,5,64,65,N,N, 0.98 
RGOYTZAIVOBSU,5,30,31,N,N, 0.97 
RNTKJNLPY2SH3,4,29,31,N,N, 0.94 
R4ZXB9MOTQMLN,5,128,143,N,N, 0.90 
RMVGJXUNMX2BA,4,18,20,N,Y, 0.90 
R2RH86G1B0E32E,2,0,30,N,Y, -   
R3ULGPIBOFC7PX,5,23,23,N,Y, 1.00 
R2FJ4OWCU0ADIZ,5,40,42,N,N, 0.95 
RP1NPRC0OKN,5,74,103,N,Y, 0.72 
R18EZS3IC4RJUA,5,21,21,N,N, 1.00 
R2751X1QCUST3T,5,34,37,Y,N, 0.92 
RAAF28OMF79Q8,5,27,35,N,N, 0.77 
RUT6P0VWRXGWM,5,143,157,N,N, 0.91 
R2LRAIJY5VSI0C,5,70,73,N,N, 0.96 
R15WNSQ5BUM2CI,4,27,31,N,Y, 0.87 
R23FH475X9W2BV,5,60,63,N,N, 0.95 
R1SQH9GV593ZUG,5,8,24,N,Y, 0.33 
R10R7SJZUULPI9,5,29,41,N,N, 0.71 
R35SGNFWVEG1V1,5,77,79,N,N, 0.97 
R1O6R73A3T41V3,5,28,29,N,N, 0.97 
R3I1QU9JMPCWAY,5,46,49,N,N, 0.94 
R19DN6JWRE093A,5,20,20,N,N, 1.00 
R3OXNO9P2FR9O7,5,33,34,N,N, 0.97 
RED1GK81818N3,5,324,345,N,Y, 0.94 
R28FZM3LPICWAO,5,70,76,N,Y, 0.92 
RZUDRYIN81VBA,5,30,31,N,Y, 0.97 
R2D6JZ4VJJRMCG,5,24,26,N,Y, 0.92 
RIA1GV2UR3ZA1,1,19,23,N,N, 0.83 
R3S4JNR0MH9KQJ,4,27,31,N,Y, 0.87 
RWZGGF31G0WSO,3,116,131,N,N, 0.89 
R22PWP8I8G0HLJ,4,29,33,N,Y, 0.88 
R264UVO7YWXUNB,5,32,32,N,Y, 1.00 
R35U3NAWK9R49F,2,15,21,N,Y, 0.71 
RGOHP86852UP0,2,21,22,N,Y, 0.95 
R3UF0AN3PDOAAS,5,20,22,N,Y, 0.91 
RG8BOEXT4J8I9,5,87,91,N,N, 0.96 
R1UKRRYJH7WAAS,5,21,23,N,Y, 0.91 
R1IOJFO2VQ21X1,4,20,29,N,N, 0.69 
RRLRZGA8LZKX6,1,25,27,N,Y, 0.93 
R12SDSEASYOQGJ,5,30,32,N,N, 0.94 
R1IVI8Q3RX434N,5,59,64,N,Y, 0.92 
R25ZVE1TNH5DAX,1,42,42,N,Y, 1.00 
R2HUHAEFNA3EGT,5,21,23,N,N, 0.91 
R2YDM5ZZ4PBFPP,5,26,27,N,N, 0.96 
R2F37MM1XV6DB6,3,24,25,N,Y, 0.96 
R315CKLV7EWFEX,5,29,33,N,Y, 0.88 
R2DBKG7X7F2I69,3,37,37,N,N, 1.00 
R5XSL012L373J,5,168,192,N,Y, 0.88 
R3LU503X6GLZ63,4,24,27,N,Y, 0.89 
R2VF0M85PIVFFQ,1,62,80,N,N, 0.78 
REYQIDN3KAYC5,5,36,38,N,Y, 0.95 
R2FCKKU249BYL4,5,52,89,N,Y, 0.58 
R1SE8MUAOLU7M8,5,39,43,N,Y, 0.91 
RAOIHAZHUE78V,3,16,22,N,N, 0.73 
R18NWEARW2NH4P,4,21,22,Y,N, 0.95 
R1EC5LNZQBBCSR,5,3,40,N,Y, 0.08 
R3H3HJPOH6I41,1,18,21,N,Y, 0.86 
R3P3V709RA20ZA,3,22,31,N,N, 0.71 
R3NX0JI8S7GQTM,5,21,22,N,Y, 0.95 
R1BD5LWO9078NY,4,18,21,N,N, 0.86 
R3UWO7DI44NJIR,5,28,31,N,Y, 0.90 
R3AZWF1LS9G30N,3,23,31,N,N, 0.74 
R2I8JKEYLPNSNH,1,18,24,N,Y, 0.75 
R3TYMWUMSJ2WL6,5,32,33,N,Y, 0.97 
R30U78ERP18S9R,1,26,28,N,Y, 0.93 
R1TE1XGNH9KQ9R,1,3,35,N,Y, 0.09 
R3FIN8D6MD9SAB,4,17,21,N,Y, 0.81 
R12B8BZRDEJ79Y,1,60,81,N,Y, 0.74 
R8SGS5U6P7BDB,5,26,29,N,Y, 0.90 
R1XM6BFMC8CH7X,5,19,21,N,N, 0.90 
R1OAAEPETM3UMB,4,26,26,N,Y, 1.00 
R17UKBH9TBRYQ,3,81,92,N,Y, 0.88 
R1R7VF6GANXBX2,1,18,25,N,N, 0.72 
R2IJL1AS85P0Z1,5,62,65,N,N, 0.95 
R17CMXYJOK6SET,5,20,25,N,N, 0.80 
R1AJNBE2JSR2MP,3,40,47,N,N, 0.85 
R359BOESAWA0HD,1,28,40,Y,N, 0.70 
R2U69TRAQIDEJR,1,1,24,N,Y, 0.04 
R1DMUDGABOJJI8,4,39,40,Y,N, 0.98 
RH1XVWN5TUUPG,1,148,156,N,Y, 0.95 
RT2B5VO6YXIG0,5,216,222,N,Y, 0.97 
R3E5CH4DHQOI3,1,16,23,N,N, 0.70 
R1526AB6LF8RQO,1,28,35,N,Y, 0.80 
R6MCCWT0GFN1H,1,34,48,N,Y, 0.71 
R3EX3MATDKERU3,3,27,27,N,Y, 1.00 
R1EG74FTMXMYMW,5,27,29,N,Y, 0.93 
R1C5WOT3GFJ030,5,42,46,N,Y, 0.91 
R4Y7HD9CX17SM,4,25,27,N,N, 0.93 
R2WFHS9DKBZ9OD,4,20,22,N,Y, 0.91 
R1MKHZ4HBOT5ER,5,26,28,N,Y, 0.93 
R2XMVVPIKE3HB5,5,20,21,N,N, 0.95 
R3U17XY929PJBQ,1,25,25,N,N, 1.00 
R3F5964XE5ANEM,1,19,22,Y,N, 0.86 
R3BQXWY557FXY6,5,36,37,N,Y, 0.97 
R1L2PGZNKNLQSO,3,25,25,N,Y, 1.00 
R33CJHW43ZLFO8,4,21,26,N,N, 0.81 
RT2YHYAEZTB2N,1,39,48,N,N, 0.81 
RT10VS15QIUK4,1,5,65,N,N, 0.08 
R19SOATC2Q6EDJ,5,21,24,N,Y, 0.88 
R3ODEBAN0N4XJI,2,17,25,N,Y, 0.68 
R1CKDEPXQP58HR,4,75,79,N,Y, 0.95 
R773FJU2CH4XO,1,25,29,N,Y, 0.86 
RAENC203OHE5H,4,34,37,N,N, 0.92 
R1NKPUC9PD5G6F,1,72,80,N,N, 0.90 
R1TTA47GMS1SWI,1,14,33,N,Y, 0.42 
R4NNNGKRYTDED,1,67,69,N,Y, 0.97 
R3NKOTITAB9VJB,2,2,21,N,Y, 0.10 
RV8BAXDZS43M3,5,25,32,N,N, 0.78 
R1R3UJGITCCH86,4,27,30,N,Y, 0.90 
R2OE3O912JTY4T,5,29,30,N,Y, 0.97 
R256TZ09WTV9MT,1,9,141,N,N, 0.06 
R1SQ1N3TP223KV,3,42,43,Y,N, 0.98 
RGNVUKEW2E8R8,5,83,88,N,Y, 0.94 
R3NGP5XU9MCNXM,5,33,34,N,Y, 0.97 
R2A1UAJB2TKLTT,4,36,37,N,Y, 0.97 
R2X4FJ9O8QGE4C,2,26,28,N,Y, 0.93 
R3SRDBU8SRK8L8,4,81,85,N,Y, 0.95 
R2YYF1MMJIOFRT,5,32,35,N,Y, 0.91 
RFLKWYS2U6VW,3,100,106,Y,N, 0.94 
R1U1F6M0MNDCUG,3,30,33,Y,N, 0.91 
R1YOWH196F5GLA,5,31,40,N,Y, 0.78 
R1YHERJB8YRX7W,1,3,31,N,N, 0.10 
R8BCP6DDAKDN7,1,25,30,N,Y, 0.83 
R3H9L4AHNM40ZE,2,54,67,N,N, 0.81 
R1EQCXEGOKE7S1,5,18,21,N,N, 0.86 
R1J4ZJEO5LMOWY,1,4,57,N,Y, 0.07 
R1CMQ4PAC000CJ,5,114,119,N,N, 0.96 
R1VUXGINAZCYDB,4,22,24,N,Y, 0.92 
R13R5Y8368DVRU,5,19,22,N,Y, 0.86 
R2QPRBH8BJH0TL,1,13,20,N,Y, 0.65 
R1MBSOLQZ3NRHU,3,22,24,N,Y, 0.92 
R22WKB1XSCYWQX,5,28,29,N,N, 0.97 
RR3J205ZKDFN1,5,38,40,N,N, 0.95 
R1F6R2DSP6LAFR,5,32,37,Y,N, 0.86 
RNS9SUAKVOOVA,5,22,24,N,Y, 0.92 
R8LM8HVV1NACM,2,33,45,N,Y, 0.73 
R1DO0VJVL0KOZT,1,18,20,N,Y, 0.90 
RIJHBWHSDZA4I,1,27,29,N,Y, 0.93 
R26LB8GJM5XZJR,5,60,60,N,Y, 1.00 
RO2OFB88CV3BF,4,29,32,N,N, 0.91 
R3CE8VS6ROQ7E4,2,16,20,N,Y, 0.80 
R3V22DP9D9BWT8,5,33,48,N,N, 0.69 
R3DTMS2G3ESKBW,5,43,44,N,N, 0.98 
R2RVOMDIMSSQXV,4,21,25,N,Y, 0.84 
R2AEUGIKMJZ48A,3,19,21,N,Y, 0.90 
R490W1E9UUIRW,1,24,50,N,Y, 0.48 
R2C8KEKPVHO1AL,5,51,61,N,Y, 0.84 
R3K8RG7QXJGCWM,5,62,65,N,N, 0.95 
R1F8PPPJX6L0AJ,5,18,20,N,N, 0.90 
R1ZD1HMY9JT3C6,2,11,25,N,N, 0.44 
R23HWMNW3EJH1R,1,69,85,N,N, 0.81 
RAVK1IH2WKE64,5,34,36,N,N, 0.94 
R3GGLAX4LA5VJ5,3,21,27,N,N, 0.78 
R1LLOCNGL6L3X9,5,19,21,N,Y, 0.90 
R37GEHK9R7VNMD,1,32,143,N,N, 0.22 
R3N1K4LX1YQCL1,5,24,36,N,N, 0.67 
R10TJ0PL4WPL25,5,24,29,N,N, 0.83 
REVO33PZQP2OI,4,24,25,N,Y, 0.96 
RM15V6IXVVT8E,4,49,55,N,Y, 0.89 
R205IU7Y48XHS3,3,51,56,N,Y, 0.91 
R1EL9VBXWYHVSL,4,30,33,N,Y, 0.91 
R3CO8BPH91EN3V,1,5,23,N,Y, 0.22 
R21IQMI5AVE1B0,1,41,43,N,N, 0.95 
R15S0JUANEX02J,1,71,76,N,N, 0.93 
R2QSV7YU286B0Q,3,28,29,N,Y, 0.97 
R2JZ7SSU9TEUX,3,22,24,Y,N, 0.92 
R1Z99R6HJM7A01,5,21,23,N,Y, 0.91 
RJTCDLXF5GB6B,4,27,28,N,Y, 0.96 
R3TDPUZWVL45DU,5,235,259,N,Y, 0.91 
R2CS13Y39P84A7,1,9,23,N,N, 0.39 
R27ALFQSXVTD4L,5,174,187,N,N, 0.93 
R3QU9ISO8P7BCT,5,21,23,N,Y, 0.91 
R2MC022L6DV06X,5,67,71,N,Y, 0.94 
R2CF1YNOM7IDUE,5,26,34,N,Y, 0.76 
R38CR1OLSQZ0PX,1,14,20,N,Y, 0.70 
R3GLYRRC6P2W3N,5,22,23,N,Y, 0.96 
R2R7JJ7EWS1H1R,1,13,20,N,Y, 0.65 
R2I6IGMIHT54X8,2,149,164,N,N, 0.91 
RW8YAJZJQ8LM7,1,8,26,N,Y, 0.31 
R2JCSONUF21RYE,5,31,32,N,N, 0.97 
RY90OT416WU8Z,1,20,22,N,N, 0.91 
REDS92RRJDJBK,5,87,92,N,Y, 0.95 
R2X7FLM1KFN7F3,5,29,31,N,Y, 0.94 
R1BYJDM027SN28,5,159,167,N,Y, 0.95 
RMCYEBIMHZWO7,3,56,59,Y,N, 0.95 
R2YEKXTZ554DYO,1,24,24,N,N, 1.00 
R1B7JR8VPKDX7U,3,18,20,N,Y, 0.90 
R354GIHIF3GH6Q,5,20,20,N,Y, 1.00 
RFHSNJA0MB8CS,4,36,39,N,Y, 0.92 
R2KIIJ9RENQRZC,5,34,35,N,Y, 0.97 
R1HRDBNNA9QE19,5,23,25,N,Y, 0.92 
R3DN7BNLS1RGEO,4,23,27,N,Y, 0.85 
R1YS5NDNO7GCY3,5,37,40,Y,N, 0.93 
R1H0T4EWWGBAZ7,4,43,45,Y,N, 0.96 
R3MXXUHRKZSVXM,5,417,454,N,N, 0.92 
RGH0HIYRSXJ0E,1,14,20,N,Y, 0.70 
R3FZEWCA7GVGOY,1,50,84,N,Y, 0.60 
R3LAMKFZYS0BFB,3,41,44,N,Y, 0.93 
RQOGQBYBEYRRR,4,132,137,Y,N, 0.96 
R2BJB6UENMNWE8,1,4,20,N,N, 0.20 
R12ZWAA7EFGZLU,2,17,35,N,N, 0.49 
RARYYPT0FVV1W,1,29,30,N,Y, 0.97 
ROR6GZGEU1TH0,4,22,32,N,Y, 0.69 
R2UM0B7QAY6LOH,3,65,72,Y,N, 0.90 
R2E4B28XQID5R0,3,18,22,N,Y, 0.82 
REEECT08537P0,3,77,83,Y,N, 0.93 
R3IUCZUWI8AK64,5,38,41,N,N, 0.93 
R2RKZ7F40O3Y5K,3,3,21,N,Y, 0.14 
R3VC1IC0OKHMK9,5,33,36,N,Y, 0.92 
R2WPQ5Y7P0S9NE,1,36,58,N,N, 0.62 
R36685M4YDABZ1,4,19,21,N,N, 0.90 
R2QE8NM2RWN0AG,4,45,46,N,N, 0.98 
R3QR48H42K7UF2,1,19,20,N,Y, 0.95 
R1QNSAV7CVMF3Q,1,0,29,N,Y, -   
R2ACBN3T4EJL96,2,18,20,Y,N, 0.90 
RC5WE0TM3XAHS,5,21,21,N,N, 1.00 
R2YGMXJ0KC66Q,5,19,20,N,Y, 0.95 
R4HSCM2L9KFIW,5,18,21,N,Y, 0.86 
R2ZXLROEF6V0DI,3,29,32,N,Y, 0.91 
R1M2QT6EO2ATP0,2,45,66,N,N, 0.68 
R2N5YB14KTVZHP,5,21,23,N,Y, 0.91 
R1NSQQ8X2OHKV0,5,41,60,N,Y, 0.68 
R3JMNOSQQL09SN,5,45,50,N,N, 0.90 
R2F28NZGJZSI7P,5,89,92,N,Y, 0.97 
R19JGUXSZ5SSZD,4,121,123,N,N, 0.98 
R1LLRY7RUZMWW3,1,20,23,N,Y, 0.87 
R169T2FSP09D89,5,19,21,N,N, 0.90 
R1N53AP81CP8ES,5,22,30,N,Y, 0.73 
R2516H91WWSYOY,1,13,23,N,Y, 0.57 
RN94904NNBGEY,5,30,31,N,N, 0.97 
R35RMJMAXL9M40,5,20,21,N,Y, 0.95 
R3E5X68BF92F2P,1,11,25,N,N, 0.44 
R2EA671C1D48GL,2,148,163,N,Y, 0.91 
R28C8GP97521VM,5,105,153,N,Y, 0.69 
R13IWLIYE00NGN,5,19,22,N,N, 0.86 
R3UDMET8MY6B6C,5,81,87,N,Y, 0.93 
R3TXL9R6YEYD56,1,23,25,N,Y, 0.92 
R3W3GQYNOE6ZPU,5,24,27,N,N, 0.89 
R1TSAVQB2GJV41,4,52,55,N,Y, 0.95 
RYSPSEJ1FP917,4,20,22,N,Y, 0.91 
R232M88MV00E4V,2,29,35,N,Y, 0.83 
R3C3GSPT8ZSUYA,1,17,20,N,Y, 0.85 
RVIXDBUGBY7YF,3,78,91,N,Y, 0.86 
RDPFXPIOJGJUU,5,34,37,N,N, 0.92 
ROC00OR3G9E9V,1,3,43,N,N, 0.07 
R1HRHNHCCU36XS,5,24,25,N,Y, 0.96 
R21HO9XY9QBALB,5,31,31,N,N, 1.00 
R1ZQJ9Q0OGE9G9,4,27,28,N,Y, 0.96 
R1G03V6YAX1LEC,4,36,39,N,Y, 0.92 
R2QRJCCUH9A1PB,1,0,78,N,N, -   
RAQSL8DRAFW2L,4,25,26,Y,N, 0.96 
R357E8P75IJ5X,2,27,27,N,Y, 1.00 
R1OEQQXRF66S33,5,23,25,N,Y, 0.92 
R2SW7B24WCXNHQ,3,16,22,Y,N, 0.73 
RPWS08MROX6IQ,5,21,24,N,N, 0.88 
R39EN4SZZB01OI,1,26,29,N,Y, 0.90 
R20ARPSSA3JYL1,1,8,51,N,N, 0.16 
R1FY4W77PYBYT,4,27,27,N,Y, 1.00 
ROU0OJ9LUXD5H,1,13,51,N,N, 0.25 
R20XIDP9VBI02H,1,13,20,N,Y, 0.65 
R33QYNJ3KST34P,5,22,22,N,Y, 1.00 
R2YIFUXWWRPZ0U,3,38,42,N,Y, 0.90 
R308MTSJ1O0BWS,3,30,41,N,Y, 0.73 
R33QNHM23EB2OG,1,32,38,N,N, 0.84 
R15AW0C68XI35,5,40,42,N,Y, 0.95 
RK5BKE1Q3CC23,5,43,53,N,N, 0.81 
R1XXOGWZW1ZVVX,3,33,35,N,Y, 0.94 
RB2UKQ7NAO953,1,1,34,N,Y, 0.03 
REE7S2XOOHLFX,1,13,23,N,N, 0.57 
RK3MAGHQVWSYJ,1,0,22,N,N, -   
R3EXNEC4WVLG2O,1,10,27,N,Y, 0.37 
R3HANY8VKXNFGC,2,19,24,N,N, 0.79 
R2JMBEV5X7G9IY,5,20,24,N,N, 0.83 
R3Q1QRHMBSTUJA,5,23,23,N,Y, 1.00 
RMQI8SDVZ42GA,3,36,39,N,Y, 0.92 
R4N6HK6ZU0LLX,1,6,28,N,N, 0.21 
R375MVAH71S7S4,1,55,60,N,N, 0.92 
R3MKFZ6S424QEH,5,19,21,N,Y, 0.90 
RHHJSMHNEIB5H,4,19,20,N,Y, 0.95 
R8U7AGUSG9KOP,5,36,36,N,Y, 1.00 
RALXC7VWVVJMQ,5,22,24,N,Y, 0.92 
R2MF52PKWYMO2Q,5,33,34,N,N, 0.97 
